GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TWN,Taiwan,TWN.6_1,Taipei,Taibei|Taipé|Taipeh,台北,Zhíxiáshì,Special Municipality,,TW.TP,1733.517145,1733.517145,1733.517145,1733.517145,1733.517145,1735.912878,1947.599986,2041.644538,1510.955753,1382.840883,1432.050616,1492.069927,2515.178908,1967.221377,1870.557921,1871.071859,1398.473165,1775.781789,1653.125786,1638.248163,2074.820296,1891.058098,1897.343414,1635.825797,1912.338784,1170.75253,1778.03579,1564.286869,1730.275561,2640.682021,1890.325281,2086.474371,886.3165837,2225.574985,1495.582439,1634.208667,1838.874042,2259.775418,1762.741892,1972.369273,2251.086112,1969.388809,1485.239859,1748.661977,2431.737414,1488.614932,2337.812111,2374.640966,3223.57379,2177.80114,2172.193456,1413.96839,1522.800486,1868.126083,2768.509262,1467.410266,2747.891063,1825.70697,1992.458223,2366.789578,2199.24103,1807.491025,2319.590067,1166.356316,2311.697169,2329.075465,1505.00413,1560.882783,2136.907286,1897.138669,1216.359881,1318.046427,1362.576499,1030.32214,1391.363072,2045.266131,1337.414271,2163.92094,1524.937761,1439.292972,1234.993254,2606.753627,1770.029261,1872.815166,2394.250777,1594.955749,2874.778706,1557.21295,1664.477788,707.7930089,2060.363273,1787.442971,1976.870913,1440.463555,1648.660405,1637.237477,1458.318894,1905.285424,1404.620659,1996.061968,1575.054319,2164.996845,1289.356216,2160.853527,1103.94833,1427.813042,2144.579159,2215.174986,1985.988867,1629.583494,2381.502017,1225.020983,985.7259376,1448.804164,3098.636632,2205.152097,2247.516441,2348.803758,1773.28834,1742.440407,1349.117861,2459.836432,1862.95411,1372.338751,1577.187208,2643.786559,1447.802557,2070.906487,2189.184335
TWN,Taiwan,TWN.7_1,Taiwan,,台灣,Shěng,Province,,TW.TA,3172.268056,3172.199241,3172.157725,3172.194747,3172.170084,3147.633717,3108.015568,3828.497905,2909.028151,3428.049319,3028.445455,2567.799303,3424.232205,2606.429954,3154.387264,2680.255927,2802.838314,2839.675649,2696.780635,2606.828175,2426.400667,3377.589652,2953.464809,2574.772232,3095.625152,2715.174179,2947.563183,2789.563247,2660.175654,2830.476672,2496.210277,3090.491794,2070.825944,3158.793128,2767.856821,2399.943633,3132.414999,3042.906766,2313.535931,2891.141751,3662.402438,3191.463678,2603.437535,2506.82222,3207.853252,2982.470165,3052.412712,3258.972053,3210.965115,3035.127501,3174.336144,2138.416658,2650.379915,3206.327061,2565.166083,2578.141759,4683.066257,2969.307435,2866.065101,3236.380521,3298.816384,2865.888595,3884.17963,2944.173828,2350.132319,3992.157805,3110.323402,2702.690918,3219.969114,3285.143243,2533.565522,2733.990028,1942.303143,2884.459333,2477.279079,3453.806125,3114.224378,2869.281429,3917.795144,3813.094874,2880.761238,2928.45179,2996.333568,4174.667398,3400.121288,2343.120608,3216.035096,3375.235593,2906.350003,2751.947176,3471.927744,2772.513781,2912.621627,4062.764153,3579.290517,3760.835158,3507.024402,3834.809797,3137.296083,3640.295296,2648.841406,3277.235469,2413.36537,3089.242026,2353.141179,3229.302625,2873.321182,4824.557047,2440.667542,4184.767441,3711.320161,1994.728999,1656.666473,3622.573975,3794.885907,3353.967741,3861.191591,3565.558843,2659.306294,3077.533153,2970.126988,3731.502048,3624.279262,3051.795435,3527.356874,3334.435178,2841.260869,2302.525378,2955.969335
USA,United States,USA.1_1,Alabama,AL|Ala.,,State,State,,US.AL,1348.961164,1687.153615,1339.89149,1209.837271,1287.419,1177.206004,1221.222505,1229.88896,1210.481447,1703.255304,1418.554262,1252.332232,1290.667773,1013.443266,1405.355373,1401.47162,1417.459272,1240.832548,1477.370691,1146.379895,1345.168049,1666.129379,1300.290915,1130.215907,1341.616124,1374.354986,1335.855108,1393.222457,1651.882998,1612.040446,1147.810604,1475.469839,1553.472165,1206.257962,1154.914022,1498.591793,1164.877031,1425.643725,1898.633941,1161.68062,1114.817585,1656.417623,1211.2393,1405.188914,1246.12274,1508.147118,1506.437245,1234.0266,1507.505471,1382.701459,1178.397542,1368.16892,1225.08653,1531.908395,1434.011965,1666.753004,1564.941259,1709.093179,1459.947793,1351.991294,1352.593212,1191.394761,1515.821096,905.1751886,1218.412594,1367.516813,1490.106321,1254.782848,1431.003369,1300.085518,1782.356101,1272.75176,1238.54243,1682.51008,1236.611921,1418.089252,1417.58473,1149.496465,1326.659908,1356.924236,1523.125396,1413.335768,1703.25452,1530.70613,1893.818263,1408.385501,1462.557903,1243.905444,1730.650319,1481.91002,1150.422953,1545.159758,1777.467171,1285.086986,1304.640917,1212.298918,1216.172059,1297.080903,1654.487774,1445.978402,1611.278285,1524.620018,1279.251083,1535.662993,1502.06346,1474.588097,1607.950362,1511.780297,1246.111825,1072.775001,1504.106631,1465.096387,1646.606166,1525.635524,1468.328888,1207.632137,966.4559657,1379.844645,1852.917773,1205.027158,1268.299288,1324.189808,1620.272123,1353.917876,1552.337078,1147.543174,1573.581659,1580.352881,1403.039124
USA,United States,USA.2_1,Alaska,AK|Alaska,,State,State,,US.AK,544.0199237,542.7276544,546.2494966,544.3777113,538.6157871,540.2921932,540.36251,546.0497128,528.062139,549.4437543,550.1112698,541.5891993,536.4504086,540.6268518,536.3239603,517.0544257,563.1371775,531.5094131,540.3582059,508.1637506,526.7080458,597.7276279,550.0127065,524.5254783,556.3681258,548.046871,525.2819757,570.3226925,527.3181644,516.6140249,529.0276954,555.8766669,560.1091,592.5257604,586.1823695,559.6379614,534.9061329,642.7761865,626.7283296,596.2225366,568.0125698,571.9624861,472.2233938,548.4666856,595.5960815,563.7170697,545.2808574,624.9054798,586.9479507,525.438918,507.865255,537.3266564,613.0467617,595.3252947,574.6357265,547.9693138,550.1009722,567.2873892,552.7677032,455.5453189,553.1379998,551.9107918,506.8143541,519.176404,580.2636121,543.7985552,473.9637865,531.2674133,513.6118421,567.3894931,608.5195514,528.8477553,625.5941077,522.9329533,596.677606,488.7092081,587.0308891,429.7583956,439.1991208,552.0189822,544.354813,478.2637257,502.4897489,503.5571696,509.262556,534.6102639,542.1792241,517.0319124,556.1065575,564.6553814,591.7826205,572.5428088,474.5327593,504.1934458,592.0698109,561.401463,580.6195483,553.9777847,574.7426905,589.5334166,553.5483895,567.0140593,597.7678272,595.7508022,473.6292066,475.0333656,528.2303189,524.3348034,536.3953319,561.8165528,519.5382257,598.6233939,551.7679756,512.8827629,567.3043309,539.6787781,497.6769242,523.7636623,533.4129446,518.0577097,563.1938529,552.0407909,581.2272689,519.988318,563.6005698,535.4839592,552.5001562,558.4500991,573.0132195
USA,United States,USA.3_1,Arizona,AZ|Ariz.,,State,State,,US.AZ,231.4064492,267.2978651,260.4126973,248.2382957,288.5847296,288.2385745,286.7697865,276.652373,209.7988872,204.0491647,237.7909071,229.637054,218.9298354,221.8583959,575.0079078,372.8252709,361.7328857,371.5790152,334.2053374,236.7888763,359.9276779,298.6171835,269.6539278,371.029407,361.9581668,361.0102464,271.1816023,324.9711189,404.4029139,301.7948579,331.69339,290.8300248,375.240728,199.6565484,294.4604399,351.9877996,365.5147383,214.4750061,247.3599432,324.6280639,428.9977072,300.3408318,261.1603933,233.2971592,339.5286136,312.7737732,290.7098228,284.6135937,299.9851152,389.829396,489.6427684,215.0045727,277.0959923,292.3623703,253.7984924,313.5606402,219.7887068,234.2895176,308.4446741,171.6662285,349.9000847,345.1955762,194.6110219,283.1066929,279.6889262,149.863676,360.7980939,332.8004774,320.944588,239.6534303,276.6662655,243.8351381,280.0727482,265.7343872,437.4091628,271.3234928,334.6064223,246.9788347,299.0071648,260.7278658,279.1198493,321.8354702,259.6241708,254.5441138,239.3727742,277.3343998,247.9490337,480.8291542,291.4985752,321.8734665,291.136968,389.4944753,457.5310989,379.2287624,330.2379361,328.7747693,317.0251666,306.3509394,181.9640974,333.6763499,305.7564558,448.7244045,411.4897607,298.7378362,271.849173,213.4168055,307.5095935,343.8719305,253.6751139,278.1642227,259.0414451,175.1877489,256.5223549,339.7044608,334.7480971,251.3136115,267.4317444,293.4212735,165.0502703,329.8417473,251.7138538,208.8082299,298.6042617,272.5051452,339.4334304,307.1315081,256.5600652,281.2047232,332.9242378
USA,United States,USA.4_1,Arkansas,AR|Ark.,,State,State,,US.AR,1157.047406,1468.430475,1214.972039,1223.82434,1143.868252,972.1695677,1129.323523,1397.468533,1039.066107,1219.216979,903.6150397,1337.400221,1121.172758,1083.230342,1599.747358,1415.155475,1264.365148,1261.618233,1134.38415,1156.863077,1264.03099,1204.013528,1361.173188,1084.059656,1355.834338,1079.238394,1022.299048,1137.07968,1395.514937,1373.173371,1215.328307,1152.742258,1515.565772,943.7588743,1053.879004,1226.780602,1624.758464,1266.953505,1166.93038,1187.723916,1227.369955,1307.388786,1253.142344,1086.49972,1415.510235,888.9448604,1401.059025,1237.541011,1275.792077,1165.965362,1174.756394,1242.866816,885.7532434,1417.355851,1729.316738,1489.435259,1057.100191,1286.729044,1475.766705,1533.459836,1348.338652,1100.02014,1132.437832,960.1344394,1080.974975,1073.143045,1827.703077,1404.462922,1218.869729,1163.790595,1413.746368,1162.81655,834.7743062,1165.196276,1113.576725,1172.224818,1208.799389,1480.952623,1173.689354,1258.30694,1080.340222,1238.563877,1780.813448,1492.445209,1352.203432,1037.966124,1177.527799,1241.731099,1526.679018,1019.400251,1092.661855,1477.519468,1179.213219,1547.708215,1249.062581,1168.480853,1346.585103,1166.440858,1302.604142,1705.09598,1560.77838,1224.264834,1327.02549,1375.845803,1083.030185,1297.536728,1307.961158,1237.340293,1102.203626,1156.034241,1399.420136,1334.057148,1132.245468,1446.053084,913.7575669,1258.228841,1190.046805,1525.452034,1809.303736,975.0122199,1357.880822,937.369882,1221.787539,1103.442699,1552.165434,1223.387681,1176.669821,1485.011993,1570.104105
USA,United States,USA.5_1,California,CA|Calif.,,State,State,,US.CA,538.4382926,571.8941745,564.491677,599.8289037,528.4872878,647.6450567,484.4316282,308.5472438,575.3524371,495.3281987,521.8117641,602.1811912,493.6676729,684.6254924,506.2070515,775.3736357,676.7240334,403.367158,868.9710372,358.5046434,577.9037864,482.6926499,522.2982491,611.2667855,634.3007381,650.7684696,340.2982362,493.3450584,441.3446645,544.0678774,531.629385,558.6578289,327.2769148,374.8710931,475.0250139,591.7523409,597.3112693,408.5348491,335.4217796,413.8457447,536.8026294,363.3219151,454.275776,411.6339051,494.8957703,573.6670999,654.0118548,683.5149244,386.5965082,767.7430837,817.4562509,530.0913914,529.9498929,527.6332534,630.6420586,397.074761,314.4085317,479.5410461,363.2651621,625.1392494,564.2219388,657.3448503,414.1587417,548.1598967,562.0368474,428.3290913,586.6543811,659.7600305,372.7520544,514.9697981,393.1021027,537.7425147,585.9904613,530.4919932,541.1680557,449.762138,563.7379701,495.0941846,737.8400108,664.6610092,428.8620515,412.8071941,698.7071382,517.7711436,506.9533183,304.0391451,428.18201,692.9522367,587.2967634,572.8440657,624.8569473,770.6694861,1045.669882,449.7616765,352.5356089,580.6810391,467.7232047,407.1175827,361.2056204,333.9718654,460.703945,551.0384769,638.5550069,411.6748848,833.4228429,768.7156991,487.0592839,863.3614031,420.2371533,509.5757875,547.5751599,451.7100389,516.3805723,521.03921,726.9964258,589.8900474,341.3214197,419.3490336,404.9821199,727.1913119,466.4101228,542.392365,282.8545008,499.5949731,384.1741744,609.2105737,609.0734547,452.707345,637.652185
USA,United States,USA.6_1,Colorado,CO|Colo.,,State,State,,US.CO,487.8200614,411.7777249,346.0318084,344.0170086,452.4167451,362.9215642,453.5599521,368.1009733,380.191059,363.71861,362.7361978,351.7013727,357.9274256,399.1111218,462.4642595,483.1132103,383.5515025,406.4084809,455.1271744,319.3454371,405.3412104,418.3619045,388.5731725,448.5233407,473.5713801,419.410654,352.434939,440.2791846,405.8605347,409.4878777,432.8192163,348.0411225,501.1199851,324.2946078,390.3429185,383.4928053,468.9868443,411.2758391,421.281138,424.4864615,335.2589965,352.5565187,374.9159615,273.9318929,386.941895,395.0059343,356.1582737,471.8626435,279.6014169,406.907418,562.9823574,462.6900942,358.5880035,411.7296588,422.5606169,425.4621484,455.3325826,390.7761204,434.9257896,320.3080204,417.1967206,348.3738883,365.7176571,313.3805396,345.5172416,299.4396675,554.876094,371.0768612,399.0607603,352.8293328,438.831398,333.6335368,344.8013933,332.3457436,510.9109096,324.4836084,421.7904652,341.5615794,486.1015798,383.9803889,371.9421964,389.3240145,413.1180502,314.0588695,355.9404895,324.9280785,350.2396137,379.3252285,433.9751002,386.2609575,421.183324,436.4546141,473.0056828,455.9968346,446.5018379,435.7986293,418.9273024,364.9086707,327.6100559,438.4614854,418.9446441,413.1227039,428.9119012,375.631595,474.0071959,425.7021744,494.8138202,413.1049855,443.4103709,358.9050213,379.7217149,266.4499562,362.6935426,427.1220003,421.9340287,421.5777019,412.2643943,365.8057862,425.8375153,389.3640433,382.5355355,257.5241176,409.589869,413.4313841,504.0436611,368.9607077,418.9092708,336.8523501,379.8122943
USA,United States,USA.7_1,Connecticut,CT|Conn.,,State,State,,US.CT,1211.9973,1006.630129,1268.537295,984.1738015,1108.573357,1119.054318,1417.189165,1474.175597,1091.473485,1190.930294,1522.051891,1321.550883,1299.046968,1168.974105,1093.035914,1247.469283,1248.372549,1123.683282,1160.279529,1046.501568,1177.799549,1173.253734,1205.872978,1015.539677,1225.438742,1097.927571,1050.286281,1099.382771,1323.66668,1456.121425,1119.862509,1165.157102,1225.499495,1026.430247,1118.929084,1135.841797,1338.088326,1132.780279,1117.479508,914.5754381,1059.063692,1254.877351,1184.469379,1365.165621,952.5730018,1395.247836,1414.920807,1552.727579,1127.416848,1245.235078,955.4759007,1352.19044,1014.289139,1169.777359,1329.477221,1028.941478,1160.305276,1209.450301,1000.911381,1142.890268,1322.801505,1299.104163,1430.943715,1288.466516,1501.591787,1142.058307,946.5764021,1299.644099,1254.175486,1226.615639,1114.819198,1030.530899,969.2470192,902.0449193,785.3229823,950.3724384,1150.761923,1106.027371,1246.474782,995.0567784,1136.332161,1593.505353,1367.251005,1210.151398,1439.879902,1196.863388,1386.439168,1190.079731,1451.323946,1023.65229,1063.224631,1230.06615,1625.548691,1302.354121,1102.178656,1185.388271,1122.418904,1079.783414,1469.147345,1428.629105,1221.172135,1254.988851,1175.730748,1297.807609,1074.743304,1531.152812,1095.355587,1271.913985,1229.970554,1241.640926,1002.648108,1194.735604,1420.30625,1228.10764,1359.724403,1453.075843,1155.993996,1489.430334,1249.580881,1190.863141,1550.626252,1037.007357,1100.449056,1157.589298,930.7799026,929.995752,1069.344869,1523.645183,1311.238608
USA,United States,USA.8_1,Delaware,DE|Del.,,State,State,,US.DE,1309.336724,991.6303708,1015.946396,1090.338721,939.3478875,1009.083785,1142.063828,1084.046035,1014.285009,923.9474634,1062.307273,1228.01939,1208.975882,934.0750627,1124.386855,1301.024433,1249.271165,1009.633869,976.5771564,1039.364505,1118.645041,1039.870402,963.8722792,912.2200459,1066.96077,956.9809166,1099.972205,862.7191776,1341.277159,1230.934789,845.7472442,1061.07032,1075.191087,1179.516281,873.8253601,1134.198058,1011.837535,1176.994659,991.9455424,651.6034172,990.6044525,1187.116833,1276.205976,1295.784992,1359.703342,1228.974187,1330.381495,1250.022957,1185.523423,1090.541916,874.8149146,1122.567663,916.6364623,1100.338355,1332.195121,976.291343,983.2172602,1524.789932,1021.206126,978.1860997,1088.414369,1277.498013,1181.55489,957.2587635,1014.440592,1196.795936,985.7320801,1398.953809,1099.786947,1136.23459,1164.604347,995.0789784,924.9455031,921.7955468,771.8994691,984.7087267,1220.876019,818.1868948,1158.513421,1013.973545,1276.221605,1383.201843,1147.747535,1004.860432,1398.038087,982.9872231,1047.394254,1185.370743,1448.004898,1002.146149,955.2165832,1023.554369,1387.979714,1121.931569,1041.61244,951.929123,927.2100388,1002.024279,1486.577186,1112.810639,1069.216432,1058.939673,1140.701724,1203.670409,977.9637974,1482.449758,1059.434747,1053.916819,1164.195589,1185.632515,986.1188222,1168.616267,1489.07453,1152.543607,1195.546398,1183.758342,972.9110831,1035.024665,1424.284771,974.3589034,1165.715802,915.9489029,1181.062716,1054.686203,1118.838846,1097.719789,1103.089501,1422.29553,1012.455128
USA,United States,USA.9_1,District of Columbia,DC|D.C.,,Federal District,Federal District,,US.DC,1140.373522,1289.816864,1363.545213,1422.055966,1298.370707,1322.3363,1416.792618,1263.759958,1285.147568,1513.236399,1521.470619,1300.180676,1411.664739,1211.589186,1500.595946,1390.678586,1210.419313,1280.746424,1300.52249,1329.505039,1212.628052,1675.625509,1231.30604,1238.911638,1408.501845,1202.806144,1067.921699,1252.632937,1442.609494,1453.222661,1114.664049,1462.889178,1297.493542,1541.807752,1297.970798,1523.488813,1043.769385,1548.324815,1480.25717,1512.53699,1083.377951,1354.108666,1379.311345,1326.463363,1328.464986,1453.862137,1454.812694,1093.121403,1378.424373,1332.856794,1479.097071,1374.858017,1242.314966,1359.583543,1404.291676,1380.671512,1853.007018,1586.447081,1409.759149,1220.720566,1270.785903,1250.168599,1727.583007,1133.28758,1074.043349,1119.744836,1571.160712,1441.989266,1793.233804,1608.393098,1125.734801,1241.097747,1295.23165,1602.588323,1390.066351,1452.976397,1202.501952,1316.123248,1548.801694,1351.067347,1229.404149,1311.34286,1432.474663,1252.225538,1423.597668,1324.065718,1222.821802,1360.082972,1537.794492,1257.56181,1128.53997,1581.166895,1665.996308,1260.953794,1346.438517,1345.064352,1357.940295,1351.945026,1257.911764,1090.484053,1613.898948,1460.438075,1272.651811,1666.16376,1511.775592,1378.141599,1530.010848,1453.421682,1252.328494,1040.204073,1371.904534,1503.965371,1516.304216,1474.730192,1564.899409,1062.126958,1125.452502,1319.907614,1338.807514,1217.196973,1163.131719,1387.472187,1411.001506,1435.294773,1338.208858,1304.954141,1452.692001,1498.257399,1319.169591
USA,United States,USA.10_1,Florida,FL|Fla.,,State,State,,US.FL,1207.03193,1213.729819,1218.430103,1265.027317,1289.275477,1133.444637,1220.887845,1359.216625,1095.651484,1413.669725,1411.965966,1297.914819,1356.20152,944.3272186,1262.187233,1348.82377,1237.740225,1239.884969,1188.458214,1128.595888,1216.720549,1615.609144,1162.31597,1190.653838,1262.355742,1105.094154,1171.743756,1218.424685,1353.798162,1506.168061,1043.478827,1387.183695,1296.42218,1377.763101,1061.970613,1299.359173,1040.125379,1523.255056,1740.416365,1194.65873,927.5315631,1443.287805,1073.467547,1185.649981,1124.667048,1454.224236,1329.88645,1061.192684,1229.201054,1184.137472,1101.253159,1336.873894,1160.529067,1393.272436,1363.850822,1254.6603,1565.985235,1605.052364,1231.227352,1139.284844,1148.970815,1156.304869,1489.973059,789.649073,1057.158806,1173.679215,1387.580533,1143.164091,1433.401565,1188.963232,1372.965376,1245.296356,1275.478932,1787.259291,1214.486691,1403.092868,1250.458482,1058.63029,1251.519449,1241.872103,1442.41399,1282.156665,1469.611209,1275.460103,1547.424723,1398.565914,1217.766627,1079.295244,1415.25501,1191.103248,1068.071361,1359.249172,1439.336715,1220.959122,1195.071911,1080.735643,1135.113558,1103.190515,1406.611504,1144.830344,1474.581029,1513.011544,1176.156414,1576.010311,1259.519457,1240.881566,1480.162007,1345.898706,1042.025102,1063.013538,1074.375997,1278.41581,1480.493381,1352.680774,1430.275172,1034.741876,994.4820464,1203.387785,1567.541972,1087.935568,1015.585415,1075.849746,1556.180924,1221.921682,1402.018391,1081.826893,1303.2111,1496.884118,1212.936655
